attention,meditation,rawValue,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,midGamma,poorSignal,blinkStrength
53,53,-153,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,145,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-73,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-73,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,12,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,129,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,129,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,221,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,114,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-82,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-82,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-34,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,168,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,168,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,258,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-74,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-74,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-55,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,116,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,116,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,213,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,213,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,92,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,2,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,140,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,140,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,243,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,243,239755,147898,167069,21107,16298,54237,1991,571290,0,0
53,53,-5,239755,147898,167069,21107,16298,54237,1991,571290,0,0
50,51,193,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,84,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-135,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-135,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,8,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,166,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,166,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,224,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-104,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-104,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-94,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,99,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,99,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,185,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,91,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,91,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-92,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,9,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,9,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,25,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,25,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,137,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,137,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-73,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,224,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,32,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-61,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-61,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,43,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,43,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,228,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,227,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-133,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-133,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-133,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-66,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,68,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,231,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,7,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,7,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-116,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,42,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,42,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,353,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,353,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,352,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,352,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,8,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-93,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,21,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,141,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,141,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,108,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-126,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-126,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,-22,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,176,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,176,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,224,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,224,792933,88817,114933,26730,2761,41041,4049,587458,0,0
50,51,199,792933,88817,114933,26730,2761,41041,4049,587458,0,0
53,44,235,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,7,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,7,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-75,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-75,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,33,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,260,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,265,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,102,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-119,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-9,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,171,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,171,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,211,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,182,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-75,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-75,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-56,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,76,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,202,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,202,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,26,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-121,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,18,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,18,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,97,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,209,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,209,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-4,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-92,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-66,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-1,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,211,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,199,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,199,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,199,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-117,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-40,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-40,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,200,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,0,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,0,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-36,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,55,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,137,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,137,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,104,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-34,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,24,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,173,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,173,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,227,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-56,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,-36,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,5,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,70,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,235,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,116,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
53,44,116,1614104,774078,98083,5793,32598,240846,8637,2222147,0,0
50,69,184,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,64,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,64,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-89,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,66,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,188,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,139,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,221,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,221,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-150,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,35,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,35,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,123,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,162,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-94,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-94,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-42,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,25,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,106,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,106,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,246,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,115,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-122,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,224,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-27,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,145,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,234,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,234,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-70,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-70,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-103,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,50,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,106,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,106,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,53,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,53,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-131,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-131,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,99,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,193,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,26,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,26,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-145,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,41,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,146,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,131,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,200,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-36,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-36,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-29,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,73,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,73,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,73,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,194,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,0,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-66,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,-66,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,92,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,92,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,180,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,186,315094,109861,72268,13453,5891,43515,2165,594701,0,0
50,69,212,315094,109861,72268,13453,5891,43515,2165,594701,0,0
56,66,186,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,140,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-113,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,29,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,29,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,144,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,261,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,261,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,123,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,140,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-123,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,3,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,3,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,155,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-100,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-22,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-22,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,74,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,187,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,187,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-24,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-60,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,52,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,52,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,234,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,234,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,242,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-82,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-82,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-25,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,144,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-21,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,229,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,23,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-88,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-88,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-88,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,49,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,98,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,81,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,187,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-28,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-34,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,49,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,49,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,204,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,163,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,163,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-125,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-24,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-24,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,128,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,200,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-65,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-65,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,-139,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,67,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,67,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,117,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,117,24900,17139,21556,761,1536,13735,259,150083,0,0
56,66,117,24900,17139,21556,761,1536,13735,259,150083,0,0
57,61,44,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,199,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,196,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-99,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-86,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,129,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,170,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,235,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,75,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,75,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-118,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,29,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,29,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,97,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,44,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,193,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-17,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-77,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-77,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,50,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,186,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,186,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,168,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-132,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-132,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-61,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,173,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,171,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,212,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-114,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-114,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-6,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,220,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,220,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,22,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-72,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-72,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,32,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,188,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,188,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,184,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-107,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-107,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-42,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,100,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,234,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,234,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,11,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-180,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-180,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,16,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,109,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,122,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,122,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,-20,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,90,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,211,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,211,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,84,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
57,61,84,2375509,287739,245642,69112,56683,145387,9701,2130495,0,0
53,81,249,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,11,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,11,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-113,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,55,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,201,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,201,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,186,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-45,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-36,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-36,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,69,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,235,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,235,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-118,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,119,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-132,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-33,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,107,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,107,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,197,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,197,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-59,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-110,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,28,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,102,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,157,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,113,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-46,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-46,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-46,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-9,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,72,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,242,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,242,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,75,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,75,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-83,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,16,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,213,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,264,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,264,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-67,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-67,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-92,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,37,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,185,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,80,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,80,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-99,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-99,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,17,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,17,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,86,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,195,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,40,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,40,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,-71,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,44,623778,172029,135502,11828,6326,40669,1389,567425,0,0
53,81,44,623778,172029,135502,11828,6326,40669,1389,567425,0,0
38,67,-136,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,55,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,166,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,168,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,168,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-58,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-20,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,-20,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,99,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
38,67,99,2099108,667755,80784,32235,10761,27273,2796,553554,0,0
